STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE,CAT10,CAT23,CAT29
02,100532000010686,1,6,0,08508,0,3 ,232,0,'NO DATA ENTERED         ',,'NO DATA ENTERED   ','FRESHWATER               ',99.99,16.92,0,0000000000,0,55322400,131202400,158,3,64,64,09,1995,1,0,0,2006,C,6.1,0,0,0,1,0,0,0,4,0,0,0,A,1,5,3,02,0,00,1,0,99.9,11.9,12.2,0,0,4.9,5.5,99.99,N,0,N,0,0,7,6,6,7,N,8,25.6,8,19.8,5,3,N,5,9,8,,,0,917,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,0,2011,8,7,0,0,,0,,Y,5,0,2038,0,Y,5/16/2018,B,Z ,,,,,,,,,0,,61,2,F,6,67.1
02,100532000010691,1,6,0,08534,0,3 ,232,0,'NO DATA ENTERED         ',,'NO DATA ENTERED   ','IYOUKTUG                 ',99.99,2.243,0,0000000000,0,57594776,135013252,158,3,64,64,09,1982,1,0,0,2006,C,5.5,0,0,0,1,1,1,1,4,0,0,0,A,1,5,3,02,0,00,1,0,99.9,12.2,12.2,0,0,4.9,5.5,99.99,N,0,N,0,0,7,6,6,7,N,8,25.6,8,19.8,5,3,N,5,9,8,,,0,716,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,0,2010,8,7,0,0,,0,,Y,4,0,2038,0,Y,5/16/2018,B,Z ,,,,,,,,,0,,68,2,F,6,67.1
02,100532000010708,1,6,0,83404,0,3 ,130,0,'NO DATA ENTERED         ',,'NO DATA ENTERED   ','SHELTER                  ',99.99,2.24,0,0000000000,0,55322400,131202400,158,3,64,64,09,1995,1,0,0,2006,C,5.5,0,0,0,1,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,99.9,14.6,15.2,0,0,4.9,5.5,99.99,N,0,N,0,0,7,7,6,6,N,8,42.4,8,32.7,6,3,N,5,9,4,,,0,817,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,0,2007,8,7,0,0,,0,,Y,4,0,2038,0,Y,5/16/2018,B,A ,,,,,,,,,2,,81.6,2,F,6,83.6
02,100532000015227,1,6,0,08502,0,3 ,232,0,'GAME CREEK TRIBUTARY    ',,'NO DATA ENTERED   ','GAME CREEK               ',99.99,24.947,0,0000000000,0,57572016,135243024,999,3,64,64,09,2012,1,0,50,0,C,6.1,0,0,0,1,1,1,1,4,0,0,0,A,1,5,7,01,0,00,1,0,99.9,0,12.2,0,0,4.9,5.5,99.99,N,0,N,0,0,7,7,7,6,N,8,91.4,8,70.3,7,3,N,5,9,8,,,0,716,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,75,2038,0,Y,5/16/2018,B,Z ,,,,,,,,,0,,75.6,2,G,7,67.1
02,100532000015356,1,6,0,08515,0,3 ,232,0,'NO DATA ENTERED         ',,'NO DATA ENTERED   ','FRESHWATER PAVLOV        ',99.99,2.147,0,0000000000,0,57514104,135074512,999,3,64,64,09,2010,1,0,50,0,C,6.1,0,0,0,1,1,0,1,4,0,0,0,A,1,5,3,03,0,00,1,0,99.9,0,18.3,0,0,4.9,5.5,99.99,N,0,N,0,0,7,6,7,6,N,8,42.4,8,32.7,6,3,N,5,9,8,,,0,716,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,0,2011,8,7,0,0,,0,,Y,5,75,2038,0,Y,5/16/2018,B,Z ,,,,,,,,,0,,75.6,2,F,6,100.65
02,100532000028708,1,6,0,08508,0,3 ,232,0,'BEAVER POND             ',,'LOGGING ROAD      ','FRESHWATER               ',99.99,10.883,0,0000000000,0,00000000,000000000,999,3,64,64,09,2013,1,0,50,0,C,6.1,0,0,0,1,1,1,1,4,0,0,0,A,1,5,7,01,0,00,1,0,99.9,11.6,12.5,0,0,4.9,5,99.99,N,0,N,0,0,9,9,9,8,N,5,,5,,*,3,N,5,9,8,,,0,917,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,0,0,9,7,0,0,,0,,Y,5,75,2038,0,Y,5/16/2018,B,Z ,,,,,,,,,0,*,75.6,2,G,9,62.5
02,100532000028709,1,6,0,08504,0,3 ,232,0,'STREAM                  ',,'LOGGING ROAD      ','GAME CREEK               ',99.99,0.576,0,0000000000,0,00000000,000000000,158,3,64,64,09,2013,1,0,10,2006,C,4.3,0,0,0,0,0,0,0,4,0,0,0,A,1,5,7,01,0,00,1,0,99.9,11.6,12.2,0,0,5,5.5,99.99,N,0,N,0,0,9,9,9,7,N,5,,5,,*,3,N,5,9,6,,,0,817,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,15,2038,0,Y,5/16/2018,B,Z ,,,,,,,,,0,*,81.8,2,G,9,67.1
02,100533000003347,1,6,0,08519,0,3 ,232,0,'NO DATA ENTERED         ',,'ROAD              ','FRESHWATER KENNEL CREEK  ',99.99,1.683,0,0000000000,0,57530618,135114335,158,3,64,64,09,1997,1,0,0,2006,C,7,0,5,0,1,1,1,1,4,0,0,0,A,1,5,3,02,0,00,1,0,99.9,11.8,12.5,0,0,4.9,4.9,99.99,N,0,N,0,0,7,7,7,7,N,8,42.4,8,32.7,7,3,N,5,9,6,,,0,716,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,0,2038,0,Y,5/16/2018,B,A ,,,,,,,,,2,,78.6,2,G,7,61.25
02,100533000029299,1,4,0,08552,0,3 ,110,0,'STREAM                  ',,'8552              ','EXCURSION INLET          ',99.99,2.4,0,0000000000,0,00000000,000000000,999,3,64,64,09,2017,1,0,50,0,1,4.9,0,0,0,1,1,1,1,4,0,0,0,A,1,5,3,10,0,00,1,2,99.9,38.7,39.6,0,0,4.1,4.8,99.99,N,0,N,0,0,9,9,9,8,N,5,,5,,*,5,N,5,9,8,,,0,917,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,0,0,5,9,0,0,,0,,Y,5,75,2038,0,Y,5/16/2018,B,Z ,,,,,,,,,0,*,71.1,0,G,9,190.08
02,100540000000998,1,6,0,06594,2,3 ,280,0,'MOD                     ',,'NO DATA ENTERED   ','ZAREMBO ISLAND           ',99.99,3.39,0,0000000000,0,56190374,132494694,158,3,64,64,09,1983,1,0,0,2006,C,4.9,0,0,0,0,N,N,N,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,14.8,15.2,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,6,5,6,6,N,8,25.6,8,19.8,5,3,N,5,9,6,38,,18.2,816,24,N  ,N  ,N  ,,,,120,20,140,,,,,0,N,3,,0,0,2005,8,7,0,0,,0,,Y,5,5,2013,0,Y,6/6/2017,B,A ,,,,,,,,,2,,58,2,F,5,83.6
02,100540000001000,1,6,0,15000,4,3 ,201,0,'PERM                    ',,'1500000-35.667    ','EL CAP                   ',99.99,57.067,0,0000000000,0,56093600,133172400,158,3,64,64,09,1982,2,0,10,2006,C,7.3,0,0,0,0,0,0,0,4,0,0,0,A,1,5,7,02,0,00,1,0,7.3,27.9,28.8,0.2,0.2,7.3,7.7,99.99,N,0,N,0,0,7,7,7,7,N,8,76.1,8,58.6,7,6,N,5,9,7,38,,32.3,816,24,N  ,N  ,N  ,,,,212,20,232,,,,,0,N,2,,0,0,0,8,7,0,0,,0,,Y,8,25,2013,0,Y,6/6/2017,B,Z ,,,,,,,,,0,,92,0,G,7,221.76
02,100540000001009,1,6,0,20000,1,3 ,201,0,'PERM  114.6640          ',,'2000000-114.664   ','LAB BAY                  ',99.99,183.462,0,0000000000,0,56155876,133195232,158,3,64,64,09,1989,1,0,10,2006,C,4.9,0,0,0,1,0,0,0,4,0,0,0,A,1,5,5,02,0,00,1,0,4.9,27.3,28,0,0,4.9,4.9,99.99,N,0,N,0,0,7,7,7,6,N,8,65.1,8,50.2,7,3,N,5,9,7,38,,31,816,24,N  ,N  ,N  ,,,,204,20,224,,,,,0,N,3,,0,0,0,9,1,0,1,,0,,Y,5,160,2013,0,Y,6/6/2017,B,A ,,,,,,,,,2,,81.5,2,G,7,137.2
02,100540000001010,1,6,0,20000,1,3 ,201,0,'PERM  115.539           ',,'2000000-115.539   ','LAB BAY                  ',99.99,184.862,0,0000000000,0,56153291,133203131,158,3,64,64,09,1987,1,0,10,2006,C,4.9,0,0,0,1,0,0,0,4,0,0,0,A,1,5,5,02,0,00,1,0,4.9,27.3,28,0,0,4.9,4.9,99.99,N,0,N,0,0,7,7,7,7,N,8,65.1,8,50.2,7,3,N,5,9,8,38,,45.7,816,24,N  ,N  ,N  ,,,,50,20,70,,,,,0,N,3,,0,0,0,9,1,0,1,,0,,Y,5,160,2013,0,Y,6/6/2017,B,A ,,,,,,,,,2,,81.5,2,G,7,137.2
02,100540000001011,1,6,0,20000,1,3 ,201,0,'PERM                    ',,'2000000-121.505   ','LAB BAY                  ',99.99,194.408,0,0000000000,0,56185201,133261009,158,3,64,64,09,1987,1,0,10,2006,C,4.9,0,0,0,1,0,0,0,4,0,0,0,A,1,5,5,02,0,00,1,0,4.9,31.2,32,0,0,4.9,4.9,99.99,N,0,N,0,0,7,7,7,7,N,8,59.3,8,45.7,7,3,N,5,9,8,38,,47.2,816,24,N  ,N  ,N  ,,,,50,20,70,,,,,0,N,3,,0,0,0,9,1,0,1,,0,,Y,5,160,2013,0,Y,6/6/2017,B,A ,,,,,,,,,2,,81.5,2,G,7,156.8
02,100540000001012,1,6,0,20000,1,3 ,201,0,'PERM  124.153           ',,'2000000-124.153   ','LAB BAY                  ',99.99,198.644,0,0000000000,0,56194011,133292961,158,3,64,64,09,1987,1,0,10,2006,C,6.1,0,0,0,1,0,0,0,4,0,0,0,A,1,5,5,02,0,00,1,0,99.9,21.2,22,0,0,4.9,5.6,99.99,N,0,N,0,0,7,7,7,7,N,8,69.3,8,53.5,7,3,N,5,9,8,38,,37.1,816,24,N  ,N  ,N  ,,,,50,20,70,,,,,0,N,3,,0,0,0,9,1,0,1,,0,,Y,5,160,2013,0,Y,5/16/2018,B,A ,,,,,,,,,2,,76.5,2,G,7,123.2
02,100540000001013,1,6,0,20000,1,3 ,201,0,'PERM 124.232            ',,'2000000-124.232   ','LAB BAY                  ',99.99,198.771,0,0000000000,0,56194181,133293628,158,3,64,64,09,1987,1,0,10,2006,C,4.9,0,0,0,1,0,0,0,4,0,0,0,A,1,5,5,02,0,00,1,0,4.9,31.2,32,0,0,4.9,4.9,99.99,N,0,N,0,0,7,7,7,7,N,8,59.3,8,45.7,7,3,N,5,9,5,38,,47.2,816,24,N  ,N  ,N  ,,,,50,20,70,,,,,0,N,3,,0,0,0,9,1,0,1,,0,,Y,5,160,2013,0,Y,6/6/2017,B,A ,,,,,,,,,2,,80.5,2,G,7,156.8
02,100540000001014,1,6,0,20000,1,3 ,201,0,'PERM  125.951           ',,'2000000-125.951   ','LAB BAY                  ',99.99,201.521,0,0000000000,0,56195366,133320926,158,3,64,64,09,1987,1,0,10,2006,C,6.1,0,0,0,1,0,0,0,4,0,0,0,A,1,5,5,02,0,00,1,0,99.9,38.8,39.6,0,0,4.9,5.6,99.99,N,0,N,0,0,7,7,7,7,N,8,55.7,8,43.4,7,3,N,5,9,6,38,,54.8,816,24,N  ,N  ,N  ,,,,50,20,70,,,,,0,N,3,,0,0,0,9,1,0,1,,0,,Y,5,160,2013,0,Y,5/16/2018,B,A ,,,,,,,,,2,,76.5,2,G,7,221.76
02,100540000001015,1,6,0,20006,2,3 ,201,0,'PERM                    ',,'2000648-0.43      ','NAUKATI                  ',99.99,0.688,0,0000000000,0,55551517,133114784,158,3,64,64,09,1984,1,0,0,2006,C,4.9,0,0,0,0,0,1,0,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,17.4,18.3,0.2,0.2,4.9,5.4,99.99,N,0,N,0,0,4,7,7,6,N,8,59,8,45.4,7,3,N,5,9,8,38,,26.5,516,24,Y24,N  ,N  ,0516,,,174,20,194,,,,,0,N,3,,0,0,0,2,1,0,1,,0,,Y,5,5,2013,0,Y,5/16/2018,B,A ,,,,,,,,,1,,78.6,1,P,4,98.82
02,100540000001019,1,6,0,20300,2,3 ,201,0,'PERM                    ',,'2030000-0.31      ','CONTROL LAKE             ',99.99,0.496,0,0000000000,0,55393054,132540789,158,3,64,64,09,2000,1,0,10,2006,C,6.1,0,0,0,0,0,0,0,4,0,0,0,A,1,5,7,02,0,00,1,0,99.9,21.9,21.9,0,0,4.9,4.9,99.99,N,0,N,0,0,7,7,7,7,N,8,54.1,8,41.8,7,3,N,5,9,8,,,0,817,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,0,0,8,7,0,0,,0,1,Y,5,15,2038,0,Y,5/16/2018,B,A ,,,,,,,,,2,,75.5,2,G,7,107.31
02,100540000001020,1,6,0,20300,2,3 ,201,0,'PERM                    ',,'2030000-0.81      ','CONTROL LAKE             ',99.99,1.296,0,0000000000,0,55391112,132535346,158,3,64,64,09,2000,1,0,10,2006,C,6.1,0,0,0,0,0,0,0,4,0,0,0,A,1,5,7,02,0,00,1,0,99.9,25.9,25.9,0,0,4.9,4.9,99.99,N,0,N,0,0,7,7,7,7,N,8,53.8,8,41.5,7,3,N,5,9,8,38,,24.9,817,24,N  ,N  ,N  ,,,,164,20,184,,,,,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,5,2013,0,Y,5/16/2018,B,A ,,,,,,,,,2,,75.5,2,G,7,126.91
02,100540000001021,1,6,0,20307,3,3 ,201,0,'MOD                     ',,'2030790-0.03      ','THORNE BAY               ',99.99,0.048,0,0000000000,0,55390091,132344069,158,3,64,64,09,1979,1,0,10,2006,C,4.9,0,0,0,0,0,0,0,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,14.8,15.2,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,6,6,7,7,N,8,25.6,8,19.8,5,3,N,5,9,6,38,,18.2,817,24,N  ,N  ,N  ,,,,120,20,140,,,,,0,N,3,,0,0,1992,8,7,0,0,,0,,Y,5,5,2013,0,Y,5/16/2018,B,A ,,,,,,,,,2,,64.9,2,F,6,83.6
02,100540000001024,1,6,0,20500,4,3 ,201,0,'PERM                    ',,'2050000           ','STANEY                   ',99.99,0.192,0,0000000000,0,55435700,132580805,158,3,64,64,09,1984,1,0,10,2006,C,4.9,0,30,0,1,1,1,1,4,0,0,0,A,1,5,7,02,0,00,1,0,4.9,23.7,24.9,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,7,7,7,N,8,59.9,8,46.3,7,3,N,5,9,8,38,,27.4,816,24,N  ,N  ,N  ,,,,180,20,200,,,,,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,100,2013,0,Y,6/6/2017,B,A ,,,,,,,,,2,,83.5,2,G,7,136.95
02,100540000001025,1,6,0,20500,4,3 ,201,0,'PERM                    ',,'2050000           ','STANEY                   ',99.99,9.36,0,0000000000,0,55470581,133031937,158,3,64,64,09,1980,1,0,10,2006,C,4.9,0,0,0,0,0,0,0,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,20.9,21.3,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,6,7,7,N,8,25.6,8,19.8,5,3,N,5,9,8,38,,24.3,916,24,N  ,N  ,N  ,,,,160,20,180,,,,,0,N,3,,0,0,1998,8,7,0,0,,0,,Y,5,100,2013,0,Y,6/6/2017,B,A ,,,,,,,,,2,,64.9,2,F,6,117.15
02,100540000001026,1,6,0,20500,4,3 ,201,0,'PERM                    ',,'2050000           ','STANEY                   ',99.99,15.056,0,0000000000,0,55480526,133064015,158,3,64,64,09,1989,1,0,10,2006,C,4.9,0,0,0,0,0,0,0,4,0,0,0,A,1,5,7,02,0,00,2,0,4.3,26.8,40.5,0.2,0.2,4.9,5.4,99.99,N,0,N,0,0,7,7,7,7,N,8,55.1,8,42.4,7,3,N,5,9,8,38,,43.2,916,24,N  ,N  ,N  ,,,,284,20,304,,,,,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,50,2013,0,Y,6/6/2017,B,A ,,,,,,,,,2,,80.5,2,G,7,218.7
02,100540000001027,1,6,0,20500,4,3 ,201,0,'PERM                    ',,'2050000           ','SHAHEEN                  ',99.99,28.544,0,0000000000,0,55444703,133141241,158,3,64,64,09,1987,1,0,0,2006,C,4.9,0,0,0,0,0,0,0,4,0,0,0,A,1,5,7,02,0,00,1,0,4.6,22.1,23.5,0.2,0.2,4.5,5,99.99,N,0,N,0,0,7,7,7,7,N,8,47.6,8,36.6,7,6,N,5,9,8,38,,26.2,916,24,N  ,N  ,N  ,,,,172,20,192,,,,,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,10,2013,0,Y,6/6/2017,B,Z ,,,,,,,,,0,,79.6,0,G,7,117.5
02,100540000001028,1,6,0,20500,4,3 ,201,0,'MOD                     ',,'2050000           ','SHAHEEN                  ',99.99,32.384,0,0000000000,0,55430029,133131874,158,3,64,64,09,1991,1,0,0,2006,C,4.9,0,0,0,0,0,0,0,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,20.7,21.9,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,6,6,4,7,N,8,26.2,8,20.4,4,3,N,5,9,8,38,,24.3,916,24,N  ,N  ,N  ,,,,160,20,180,,,,,0,N,3,,0,0,1992,8,7,0,0,,0,,Y,5,10,2013,0,Y,6/6/2017,B,A ,,,,,,,,,1,,48,1,P,4,120.45
02,100540000001030,1,6,0,20503,1,3 ,201,0,'PERM                    ',,'2050300-0.44      ','STANEY                   ',99.99,0.704,0,0000000000,0,55461092,133024708,158,3,64,64,09,1984,1,0,0,2006,C,4.9,0,0,0,0,0,0,0,4,0,0,0,A,1,5,7,02,0,00,1,0,4.9,26.7,27.7,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,7,7,7,N,8,57,8,43.7,7,3,N,5,9,6,38,,30.4,916,24,N  ,N  ,N  ,,,,200,20,220,,,,,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,10,2013,0,Y,6/6/2017,B,A ,,,,,,,,,2,,80.6,2,G,7,152.35
02,100540000001032,1,6,0,20504,2,3 ,201,0,'PERM                    ',,'2050400-1.69      ','STANEY                   ',99.99,2.704,0,0000000000,0,55470032,133044872,158,3,64,64,09,1988,1,0,0,2006,C,4.9,0,0,0,0,0,0,0,4,0,0,0,A,1,5,7,02,0,00,1,0,4.9,21,22.6,0.2,0.2,4.9,5.3,99.99,N,0,N,0,0,7,7,7,7,N,8,61.2,8,47.3,7,3,N,5,9,8,38,,24.9,816,24,N  ,N  ,N  ,,,,164,20,184,,,,,0,N,3,,0,0,1992,8,7,0,0,,0,,Y,5,10,2013,0,Y,6/6/2017,B,A ,,,,,,,,,2,,80.6,2,G,7,119.78
02,100540000001034,1,6,0,20510,3,3 ,201,0,'PERM                    ',,'2051000-0.28      ','SHAHEEN                  ',99.99,0.448,0,0000000000,0,55443301,133142307,158,3,64,64,09,1987,1,0,0,2006,C,4.9,0,0,0,0,0,0,0,4,0,0,0,A,1,5,7,02,0,00,1,0,5,29.3,30.8,0.2,0.2,4.5,5,99.99,N,0,N,0,0,7,7,7,6,N,8,20.4,8,15.6,4,6,N,5,9,8,38,,33.5,916,24,N  ,N  ,N  ,,,,220,20,240,,,,,0,N,3,,0,0,1992,8,7,0,0,,0,,Y,5,10,2013,0,Y,6/6/2017,B,Z ,,,,,,,,,0,,55.2,0,G,7,154
02,100540000001037,1,6,0,20540,4,3 ,201,0,'MOD                     ',,'2054000-1.08      ','STANEY                   ',99.99,1.728,0,0000000000,0,55485988,133031625,158,3,64,64,09,1980,1,0,10,2006,C,4.9,0,0,0,0,0,0,0,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,15.2,15.2,0.3,0.3,4.3,4.9,99.99,N,0,N,0,0,7,5,4,7,N,8,25.6,8,19.8,4,6,N,5,8,8,38,,18.2,916,24,N  ,N  ,N  ,,,,120,20,140,,,,,0,N,3,,0,0,1998,8,7,0,0,,0,,Y,5,50,2013,0,Y,6/6/2017,B,A ,,,,,,,,,1,,43.2,1,P,4,74.48
02,100540000001038,1,6,0,20543,3,3 ,201,0,'PERM                    ',,'2054305-0.13      ','STANEY                   ',99.99,0.208,0,0000000000,0,55485266,133075539,158,3,64,64,09,2001,1,0,5,2006,C,6.1,0,0,0,0,0,0,0,4,0,0,0,A,1,5,3,02,0,00,1,0,99.9,24.4,24.4,0,0,4.9,4.9,99.99,N,0,N,0,0,7,7,7,7,N,8,42.4,8,32.7,7,3,N,5,9,8,38,,23.7,816,24,N  ,N  ,N  ,,,,156,20,176,,,,,0,N,3,,0,0,0,8,7,0,0,,0,1,Y,5,50,2013,0,Y,5/16/2018,B,A ,,,,,,,,,2,,75.5,2,G,7,119.56
02,100540000001039,1,6,0,20580,3,3 ,201,0,'MOD                     ',,'2058000-0.71      ','NAUKATI                  ',99.99,1.136,0,0000000000,0,55533006,133081819,158,3,64,64,09,1978,1,0,10,2006,C,4.9,0,0,0,0,0,0,0,4,0,0,0,A,1,5,3,10,0,00,1,0,4.6,21.5,23.5,0.6,0.6,4.7,5.1,99.99,N,0,N,0,0,7,7,6,7,N,8,42.4,8,32.7,6,7,N,5,9,8,38,,25.9,916,24,N  ,N  ,N  ,,,,170,20,190,,,,,0,N,3,,0,0,2007,9,7,0,0,,0,,Y,5,45,2013,0,Y,5/16/2018,B,Z ,,,,,,,,,0,,77,0,F,6,119.85
02,100540000001040,1,6,0,20580,3,3 ,201,0,'MOD                     ',,'2058000-1.75      ','NAUKATI                  ',99.99,2.8,0,0000000000,0,55524898,133072205,158,3,64,64,09,1990,1,0,10,2006,C,4.9,0,0,0,0,0,0,0,4,0,0,0,A,1,5,3,05,0,00,1,0,99.9,20.9,21.3,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,7,7,7,N,8,26.2,8,20.1,5,3,N,5,9,8,38,,24.3,916,24,Y24,N  ,N  ,0712,,,160,20,180,,,,,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,45,2013,0,Y,6/6/2017,B,A ,,,,,,,,,2,,65.4,2,G,7,117.15
02,100540000001041,1,6,0,20580,3,3 ,201,0,'PERM                    ',,'2058000-4.13      ','NAUKATI                  ',99.99,6.608,0,0000000000,0,55511611,133075557,158,3,64,64,09,1984,1,0,10,2006,C,4.9,0,0,0,0,0,0,0,4,0,0,0,A,1,5,3,02,0,00,1,0,4.9,17.4,18.6,0.2,0.2,4.9,5.4,99.99,N,0,N,0,0,7,7,7,7,N,8,59,8,45.4,7,3,N,5,9,8,38,,21.9,916,24,Y24,N  ,N  ,0907,,,144,20,164,,,,,0,N,3,,0,0,1992,2,1,0,1,,0,,Y,5,5,2013,0,Y,6/6/2017,B,A ,,,,,,,,,2,,80.5,2,G,7,100.44
02,100540000001062,1,6,0,10808,1,3 ,201,0,'NO DATA ENTERED         ',,'1080840-1.44      ','SUEMEZ                   ',99.99,2.304,0,0000000000,0,55553857,133063011,158,3,64,64,09,1992,1,0,0,2006,C,6.1,0,0,0,N,N,N,N,4,0,0,0,A,1,5,3,05,0,00,1,0,4.9,20.9,21.3,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,6,6,7,7,N,8,26.2,8,20.1,5,3,N,5,8,8,38,,24.3,516,24,Y24,N  ,N  ,0416,,,160,20,180,,,,,0,N,3,,0,0,2008,8,7,0,0,,0,,Y,5,160,2013,0,Y,5/16/2018,B,A ,,,,,,,,,2,,63.5,2,F,6,117.15
